:START_ID,:TYPE,:END_ID,reference_uri,reference_supporting_text,reference_date,property_label,property_description:IGNORE,property_uri
HGNC:939,BFO:0000050,GO:0005737,"https://www.ncbi.nlm.nih.gov/pubmed/21873635,26159920",This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9871,RO:0002206,UBERON:0014892,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:4851,RO:0002200,HP:0031845,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:3999,RO:0002434,HGNC:12666,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:14884,BFO:0000050,GO:0005829,"http://reactome.org/content/detail/R-HSA-3371422|http://reactome.org/content/detail/R-HSA-3371590|http://reactome.org/content/detail/R-HSA-3371503|https://www.ncbi.nlm.nih.gov/pubmed/21231916,21873635",This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:18039,BFO:0000050,GO:0005654,http://reactome.org/content/detail/R-HSA-4754181|http://reactome.org/content/detail/R-HSA-5661116|http://reactome.org/content/detail/R-HSA-8865280|http://purl.obolibrary.org/obo/go/references/0000052|http://reactome.org/content/detail/R-HSA-8865265,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:29079,RO:0002434,HGNC:11522,https://www.ncbi.nlm.nih.gov/pubmed/23455924,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:24500,RO:0002434,HGNC:3274,https://www.ncbi.nlm.nih.gov/pubmed/29507755,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:18412,RO:0002434,HGNC:17142,https://www.ncbi.nlm.nih.gov/pubmed/24705354,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:129,RO:0002434,HGNC:971,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12558,RO:0002434,HGNC:9299,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:HOM0000020,ENSEMBL:ENSMODG00000003615,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:2457,RO:0002434,HGNC:2752,https://www.ncbi.nlm.nih.gov/pubmed/19217413,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11138,RO:0002434,HGNC:8607,"https://www.ncbi.nlm.nih.gov/pubmed/19651786,25861987,11588587,12670421,16714300,18195004,12963044",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5237,RO:0002434,HGNC:14888,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5241,RO:0002434,HGNC:561,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:28719,RO:0002434,HGNC:17142,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:7762,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/32296183,14752053,28514442,32814053",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:13919,RO:0002434,HGNC:30892,https://www.ncbi.nlm.nih.gov/pubmed/24981174,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:620,RO:0002434,HGNC:8607,"https://www.ncbi.nlm.nih.gov/pubmed/19610108,22954671",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:5286128,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/21515588,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSCAFG00000014682,RO:HOM0000020,ENSEMBL:ENSSSCG00000008697,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:3659,RO:0002434,HGNC:144,https://www.ncbi.nlm.nih.gov/pubmed/12874605,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,BFO:0000050,GO:0030659,https://www.ncbi.nlm.nih.gov/pubmed/7748555,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9299,RO:0002434,HGNC:12666,"https://www.ncbi.nlm.nih.gov/pubmed/23108140,20100830",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
RGD:68337,RO:HOM0000020,ENSEMBL:ENSMMUG00000008392,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:3757,BFO:0000050,GO:0005769,https://www.ncbi.nlm.nih.gov/pubmed/21399631,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:13890,RO:0002434,HGNC:2457,https://www.ncbi.nlm.nih.gov/pubmed/17437719,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:96067,BFO:0000050,GO:0099524,http://www.informatics.jax.org/accession/MGI:4834177|http://purl.obolibrary.org/obo/go/references/0000096,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:17142,RO:0002434,HGNC:8607,"https://www.ncbi.nlm.nih.gov/pubmed/25294927,31723608",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:20738,RO:0002325,HGNC:9559,https://www.ncbi.nlm.nih.gov/pubmed/21149444,This edge comes from the Monarch Knowledge Graph 2019.,NA,colocalizes with,NA,http://purl.obolibrary.org/obo/RO_0002325
HGNC:971,RO:0002434,HGNC:16889,https://www.ncbi.nlm.nih.gov/pubmed/30745168,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12666,RO:0002200,HP:0000741,http://purl.obolibrary.org/obo/MONDO_0017161,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:3208,RO:0002434,HGNC:30892,https://www.ncbi.nlm.nih.gov/pubmed/25147182,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4584,RO:0002200,HP:0002376,http://purl.obolibrary.org/obo/MONDO_0013907,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:3263,RO:0002434,HGNC:5045,https://www.ncbi.nlm.nih.gov/pubmed/28611215,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:7106,RO:0002434,HGNC:8638,https://www.ncbi.nlm.nih.gov/pubmed/12297501,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:5286128,None,HGNC:4851,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,None,NA,None
HGNC:9559,RO:0002434,HGNC:9533,"https://www.ncbi.nlm.nih.gov/pubmed/26344197,22939629",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:20738,RO:0002434,HGNC:11998,"https://www.ncbi.nlm.nih.gov/pubmed/17170702,26254280,21903092",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9539,RO:0002434,HGNC:16889,"https://www.ncbi.nlm.nih.gov/pubmed/27428775,17323924,22939629,28821611",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:17142,RO:0002434,HGNC:4593,https://www.ncbi.nlm.nih.gov/pubmed/16091361,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:3280,RO:0002434,HGNC:6400,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:24808,RO:0002206,UBERON:0000966,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:11998,RO:0002434,HGNC:563,https://www.ncbi.nlm.nih.gov/pubmed/31152661,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:414,RO:0002434,HGNC:7106,https://www.ncbi.nlm.nih.gov/pubmed/30455355,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11138,RO:0002434,HGNC:9195,https://www.ncbi.nlm.nih.gov/pubmed/26496610,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12692,RO:0002434,HGNC:9251,https://www.ncbi.nlm.nih.gov/pubmed/27173435,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:17142,RO:0002434,HGNC:5961,https://www.ncbi.nlm.nih.gov/pubmed/27552911,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:16463,RO:0002434,HGNC:12509,https://www.ncbi.nlm.nih.gov/pubmed/15231748,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12612,RO:0002434,HGNC:5045,"https://www.ncbi.nlm.nih.gov/pubmed/31740976,28611215",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9552,RO:0002434,HGNC:7106,"https://www.ncbi.nlm.nih.gov/pubmed/17302910,30455355",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:391,RO:0002434,HGNC:4141,https://www.ncbi.nlm.nih.gov/pubmed/16027165,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12468,RO:0002434,HGNC:20254,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5258,RO:0002434,HGNC:5237,"https://www.ncbi.nlm.nih.gov/pubmed/26344197,29930177",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:0002434,HGNC:5985,https://www.ncbi.nlm.nih.gov/pubmed/28514442,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6628,RO:0003304,EFO:0007788,https://www.ncbi.nlm.nih.gov/pubmed/31669095,This edge comes from the Monarch Knowledge Graph 2019.,NA,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:14101,RO:0002434,HGNC:620,https://www.ncbi.nlm.nih.gov/pubmed/21832049,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:0002206,UBERON:0001890,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:7106,RO:0002434,HGNC:6400,https://www.ncbi.nlm.nih.gov/pubmed/30455355,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
ENSEMBL:ENSECAG00000008684,RO:HOM0000020,ENSEMBL:ENSPTRG00000015854,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:30796,BFO:0000050,GO:0005634,http://purl.obolibrary.org/obo/go/references/0000044,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:14884,RO:0002325,HGNC:9535,https://www.ncbi.nlm.nih.gov/pubmed/26344197,This edge comes from the Monarch Knowledge Graph 2019.,NA,colocalizes with,NA,http://purl.obolibrary.org/obo/RO_0002325
HGNC:12692,RO:0002434,HGNC:939,https://www.ncbi.nlm.nih.gov/pubmed/23824909,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11998,RO:0002434,HGNC:3272,https://www.ncbi.nlm.nih.gov/pubmed/29653964,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
ZFIN:ZDB-GENE-990415-131,RO:0002200,ZP:0002649,https://www.ncbi.nlm.nih.gov/pubmed/22466506,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSSSCG00000008697,RO:0002331,GO:0043065,http://purl.obolibrary.org/obo/go/references/0000107,This edge comes from the Monarch Knowledge Graph 2019.,NA,involved_in,NA,http://purl.obolibrary.org/obo/RO_0002331
HGNC:29163,RO:0002434,HGNC:7672,"https://www.ncbi.nlm.nih.gov/pubmed/28718761,26638075",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2457,BFO:0000050,GO:0005634,"https://www.ncbi.nlm.nih.gov/pubmed/21873635,21282530,23123191,21630459",This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:10474,RO:0002434,HGNC:8607,https://www.ncbi.nlm.nih.gov/pubmed/24244333,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2903,RO:0002434,HGNC:12036,https://www.ncbi.nlm.nih.gov/pubmed/28973854,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10697,RO:0002327,GO:0042802,"https://www.ncbi.nlm.nih.gov/pubmed/18160040,27194810",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:1867,RO:0002434,HGNC:29130,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:25530,RO:0002434,HGNC:20766,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2717,RO:0002434,HGNC:12468,"https://www.ncbi.nlm.nih.gov/pubmed/16964240,16196087",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:20766,RO:0002200,HP:0001250,http://purl.obolibrary.org/obo/MONDO_0012703|https://www.ncbi.nlm.nih.gov/pubmed/30087272,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:3236,RO:0002434,HGNC:4913,"https://www.ncbi.nlm.nih.gov/pubmed/23836884,17440072",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9966,RO:0002434,HGNC:4851,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:25169,BFO:0000050,GO:0005737,http://purl.obolibrary.org/obo/go/references/0000054,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:5010,BFO:0000050,GO:0005829,http://reactome.org/content/detail/R-HSA-180627|http://reactome.org/content/detail/R-HSA-164514|http://reactome.org/content/detail/R-HSA-180622|http://reactome.org/content/detail/R-HSA-173115|http://reactome.org/content/detail/R-HSA-164522|http://reactome.org/content/detail/R-HSA-180630|http://reactome.org/content/detail/R-HSA-8951690|http://reactome.org/content/detail/R-HSA-162590,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:7878,RO:0002434,HGNC:5241,https://www.ncbi.nlm.nih.gov/pubmed/27684187,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:1504,RO:0002434,HGNC:4141,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9187,RO:0002434,HGNC:5046,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:1504,RO:0002434,HGNC:1034,https://www.ncbi.nlm.nih.gov/pubmed/19713971,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:5286128,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/21515588,This edge comes from the Monarch Knowledge Graph 2019.,NA,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:19426,RO:0002434,HGNC:1424,https://www.ncbi.nlm.nih.gov/pubmed/26344197,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12631,RO:0002434,HGNC:6392,https://www.ncbi.nlm.nih.gov/pubmed/18329369,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12520,RO:0002206,UBERON:0013540,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:620,RO:0002434,HGNC:9154,https://www.ncbi.nlm.nih.gov/pubmed/21832049,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2514,RO:0002434,HGNC:7878,https://www.ncbi.nlm.nih.gov/pubmed/27684187,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MONDO:0007739,RO:0002200,HP:0002066,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2239,RO:0002434,HGNC:23332,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5241,RO:0002434,HGNC:11138,"https://www.ncbi.nlm.nih.gov/pubmed/31980649,22776201,21832061,22843682,17893145",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:28796,RO:0002206,UBERON:0000970,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:4141,RO:0002434,HGNC:11998,https://www.ncbi.nlm.nih.gov/pubmed/18552833,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
dictyBase:DDB_G0272344,RO:HOM0000020,ZFIN:ZDB-GENE-990415-131,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
